Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DBN.BMP,resources/DR.BMP,resources/DY.BMP,resources/DG.BMP,resources/DP.BMP,resources/DB.BMP,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,0.012962977,-0.415740755,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,ctch,resources/DR.BMP,resources/DY.BMP,Door2,-0.40370369,-0.054629644,1,0,0,5.3916,optionLeft,40,40,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,ctch,resources/DBN.BMP,resources/DG.BMP,Door4,0.404629601,-0.128703718,1,0,0,3.3119,optionRight,60,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door4,-0.405555548,-0.033333355,1,0,0,2.8034,optionLeft,80,180,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door2,-0.39444443,-0.019444466,1,0,0,1.9542,optionLeft,40,220,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door2,0.394444501,-0.081481474,1,0,0,2.1961,optionRight,40,260,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door2,0.439814815,-0.031481496,1,0,0,1.7877,optionRight,40,300,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h41.29.541,HF_wild_card,2022.2.4,Win32,59.93048064,5f200a9ae4a314270ab24cff,64d2fd46c836a06233681665,64dc7d8c00e26c1ae086472b,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,WildCard_NonEx,-0.381481489,-0.019444466,1,0,0,2.012,optionLeft,55,355,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
