Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DB.BMP,resources/DY.BMP,resources/DG.BMP,resources/DR.BMP,resources/DBN.BMP,resources/DP.BMP,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,0.009389468,-0.413834635,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door4,-0.371853299,-0.124468316,1,0,0,3.4615,optionLeft,80,80,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,decisionTrl,resources/DB.BMP,resources/DY.BMP,Door2,0.421137153,-0.081159578,1,0,0,3.6278,optionRight,20,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door1,-0.389341001,-0.023867911,1,0,0,3.4101,optionLeft,30,130,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,decisionTrl,resources/DY.BMP,resources/DB.BMP,Door2,-0.412684462,-0.024182581,1,0,0,2.2292,optionLeft,40,170,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door3,-0.387409578,-0.038038918,1,0,0,3.3803,optionLeft,70,240,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.332541233,-0.028450521,1,0,0,1.2987,optionLeft,45,285,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h30.11.489,HF_wild_card,2022.2.4,MacIntel,60.0024001,5c3121af8c6d820001abed8e,64d2fd46c836a06233681665,64dc7af7af547a8081be8950,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door2,-0.269769965,-0.016619647,1,0,0,0.9298,optionLeft,40,325,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
