Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DP.BMP,resources/DBN.BMP,resources/DY.BMP,resources/DG.BMP,resources/DB.BMP,resources/DR.BMP,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,0.011111153,-0.418055534,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,Door1,0.575694508,-0.070833365,1,0,0,6.2445,optionRight,30,30,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,Door1,-0.334027767,-0.121527778,1,0,0,4.1502,optionLeft,30,60,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,WildCard_NonEx,-0.364583333,-0.108333323,1,0,0,1.7665,optionLeft,45,105,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,0.260416667,-0.153472212,1,0,0,3.2171,optionRight,60,165,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door1,0.290277799,-0.135416667,1,0,0,4.0032,optionRight,30,195,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door1,-0.286805524,-0.113888899,1,0,0,1.4501,optionLeft,30,225,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h37.13.009,HF_wild_card,2022.2.4,Win32,59.96282305,6389bd5d820b83080e2fc60a,64d2fd46c836a06233681665,64dc7c9aae035b106c2eb100,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door3,-0.274305556,-0.093055566,1,0,0,1.3825,optionLeft,70,295,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
