Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door2,0.259510522,0.02859086,1,0,0,2.6817,optionRight,40,460,1,9,0,9,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door4,-0.115503922,-0.261892671,1,0,0,1.4607,optionLeft,80,540,1,10,0,10,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door3,0.384650814,-0.042371102,1,0,0,4.0037,optionRight,70,610,1,11,0,11,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door4,-0.132568433,-0.279633161,1,0,0,4.7094,optionLeft,80,690,1,12,0,12,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door4,0.678405317,-0.262705238,1,0,0,2.3531,optionRight,80,770,1,13,0,13,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door4,0.686531437,-0.282341596,1,0,0,1.8235,optionRight,80,850,1,14,0,14,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door2,0.564370461,-0.329198078,1,0,0,5.0371,optionRight,20,870,1,15,0,15,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door2,0.39521434,-0.040746115,1,0,0,6.5297,optionRight,40,910,1,16,0,16,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door4,0.681791287,-0.288164824,1,0,0,1.998,optionRight,80,990,1,17,0,17,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door1,-0.262584353,0.15940994,1,0,0,2.1286,optionLeft,30,1020,1,18,0,18,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,decisionTrl,resources/DBN.BMP,resources/DY.BMP,WildCard_NonEx,0.278877629,-0.005129657,1,0,0,4.131,optionRight,45,1065,1,19,0,19,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,WildCard_NonEx,-0.52031393,0.005162545,1,0,0,4.8849,optionLeft,55,1120,1,20,0,20,0,1
,,,,,,,,2023-08-16_08h25.00.695,HF_wild_card,2022.2.4,Linux armv81,30.00660145,5bbbf217a83521000173d9df,64d2fd46c836a06233681665,64dc79b32f499cfdb18bcdf9,,,,,,,ctch,resources/DP.BMP,resources/DBN.BMP,Door4,-0.114962087,-0.267851302,1,0,0,1.3661,optionLeft,80,1200,1,21,0,21,0,1
