Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DP.BMP,resources/DG.BMP,resources/DBN.BMP,resources/DR.BMP,resources/DB.BMP,resources/DY.BMP,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,0.018109589,-0.424356918,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door4,-0.409816666,-0.054291916,1,0,0,10.0971,optionLeft,80,80,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door3,-0.25694603,-0.042638435,1,0,0,6.7971,optionLeft,70,150,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,Door2,0.032900543,-0.036386566,1,0,0,8.4127,optionRight,40,190,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,WildCard_NonEx,0.179271317,-0.031621094,1,0,0,12.9747,optionRight,45,235,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,ctch,resources/DBN.BMP,resources/DG.BMP,Door2,0.014312744,-0.011397247,1,0,0,13.8666,optionRight,20,255,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,Door1,0.008999634,-0.011638336,1,0,0,5.752,optionRight,30,285,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.57.695,HF_wild_card,2022.2.4,MacIntel,29.98680581,5d88fa49c6bd1b00180fea8a,64d2fd46c836a06233681665,64dc7e2ab080931385feb1ce,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door4,0.126590118,-0.159099808,1,0,0,6.8115,optionRight,80,365,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
