Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
1,resources/DR.BMP,resources/DY.BMP,resources/DB.BMP,resources/DP.BMP,resources/DBN.BMP,resources/DG.BMP,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,0.009353567,-0.418501042,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,Door2,-0.38247557,-0.083616575,1,0,0,2.9074,optionLeft,40,40,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_NonEx,-0.315300836,0.006513843,1,0,0,1.9653,optionLeft,55,95,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,Door2,0.394873866,-0.007269647,1,0,0,1.4444,optionRight,20,115,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door3,-0.463444392,-0.049770602,1,0,0,1.138,optionLeft,70,185,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,WildCard_NonEx,0.392726757,0.003564941,1,0,0,1.2747,optionRight,55,240,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_NonEx,0.400092655,-0.034541483,1,0,0,1.2819,optionRight,45,285,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h06.09.755,HF_wild_card,2022.2.4,Linux x86_64,60.0024001,5ee3be6ff942c407cd54e6ce,64d2fd46c836a06233681665,64dc7447d4ec9d8f39c4936c,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door1,0.37897223,0.029344241,1,0,0,1.6839,optionRight,30,315,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
