Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DG.BMP,resources/DB.BMP,resources/DY.BMP,resources/DP.BMP,resources/DBN.BMP,resources/DR.BMP,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,0.012113211,-0.419216832,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door1,0.330690337,-0.109697963,1,0,0,2.7831,optionRight,30,30,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door3,-0.306956555,0.022848017,1,0,0,1.2402,optionLeft,70,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door1,0.328148949,-0.035241176,1,0,0,1.3561,optionRight,30,130,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door4,0.330023949,-0.042544062,1,0,0,1.4136,optionRight,60,190,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door1,-0.387921462,-0.040796247,1,0,0,1.0282,optionLeft,30,220,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door2,-0.251319173,-0.03419358,1,0,0,0.9813,optionLeft,20,240,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door3,0.386044689,-0.041375907,1,0,0,0.8975,optionRight,70,310,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door2,0.334180618,-0.02434239,1,0,0,0.7309,optionRight,20,330,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.16.964,HF_wild_card,2022.2.4,MacIntel,60.0024001,5b126ec7c85dc400016220a4,64d2fd46c836a06233681665,64dc7d055038957636d3cdd8,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door1,-0.32467198,-0.103484817,1,0,0,0.8812,optionLeft,30,360,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
