Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DG.BMP,resources/DY.BMP,resources/DR.BMP,resources/DBN.BMP,resources/DB.BMP,resources/DP.BMP,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,-0.00390625,-0.412760417,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,WildCard_NonEx,0.28515625,-0.016927083,1,0,0,5.6672,optionRight,55,55,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door1,-0.235677083,0.048177083,1,0,0,2.0663,optionLeft,30,85,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,Door1,-0.260416667,-0.006510417,1,0,0,0.9736,optionLeft,30,115,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door1,-0.21484375,-0.006510417,1,0,0,0.988,optionLeft,30,145,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,ctch,resources/DY.BMP,resources/DR.BMP,Door2,-0.188802083,-0.024739583,1,0,0,1.2418,optionLeft,40,185,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,ctch,resources/DBN.BMP,resources/DG.BMP,Door4,-0.1953125,0.04296875,1,0,0,1.7247,optionLeft,60,245,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door4,0.302083333,0.013020833,1,0,0,1.0593,optionRight,60,305,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.204427083,0.010416667,1,0,0,0.8357,optionLeft,70,375,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door2,-0.177083333,-0.022135417,1,0,0,1.6378,optionLeft,20,395,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,ctch,resources/DY.BMP,resources/DR.BMP,Door3,0.25,0,1,0,0,1.5349,optionRight,70,465,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door3,0.201822917,0.018229167,1,0,0,1.2967,optionRight,70,535,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,Door4,0.151041667,0.063802083,1,0,0,2.706,optionRight,80,615,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,decisionTrl,resources/DR.BMP,resources/DBN.BMP,Door4,0.161458333,0.015625,1,0,0,2.2994,optionRight,60,675,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,WildCard_NonEx,0.165364583,0.00390625,1,0,0,1.3665,optionRight,55,730,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h07.45.702,HF_wild_card,2022.2.4,Win32,60.06006006,5a4e26a8f4c9dc0001b7a1b5,64d2fd46c836a06233681665,64dc75a355f70a6055c54717,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door4,-0.165364583,-0.026041667,1,0,0,0.788,optionLeft,80,810,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
