Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DR.BMP,resources/DBN.BMP,Door1,-0.270634921,0.014285714,1,0,0,0.76,optionLeft,30,725,1,14,0,14,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,Door4,-0.281746032,0.011904762,1,0,0,1.077,optionLeft,80,805,1,15,0,15,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door4,0.391269841,-0.018253968,1,0,0,0.56,optionRight,60,865,1,16,0,16,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,ctch,resources/DBN.BMP,resources/DP.BMP,Door2,-0.315873016,-0.002380952,1,0,0,0.609,optionLeft,20,885,1,17,0,17,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door1,0.274603175,-0.017460317,1,0,0,0.71,optionRight,30,915,1,18,0,18,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,WildCard_NonEx,-0.315873016,0.008730159,1,0,0,0.494,optionLeft,45,960,1,19,0,19,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DY.BMP,resources/DBN.BMP,Door2,0.292063492,-0.017460317,1,0,0,0.678,optionRight,40,1000,1,20,0,20,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,Door1,-0.386507937,0.006349206,1,0,0,0.693,optionLeft,30,1030,1,21,0,21,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door2,-0.388888889,0.005555556,1,0,0,0.577,optionLeft,40,1070,1,22,0,22,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,Door3,-0.273015873,-0.000793651,1,0,0,0.56,optionLeft,70,1140,1,23,0,23,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,WildCard_NonEx,-0.284126984,0.008730159,1,0,0,1.01,optionLeft,55,1195,1,24,0,24,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door1,0.31984127,-0.003174603,1,0,0,1.244,optionRight,30,1225,1,25,0,25,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DR.BMP,resources/DBN.BMP,Door2,0.347619048,-0.01984127,1,0,0,0.627,optionRight,40,1265,1,26,0,26,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,WildCard_NonEx,0.327777778,-0.014285714,1,0,0,0.576,optionRight,55,1320,1,27,0,27,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door3,-0.227777778,-0.030952381,1,0,0,0.692,optionLeft,70,1390,1,28,0,28,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,ctch,resources/DG.BMP,resources/DR.BMP,Door4,-0.283333333,-0.011904762,1,0,0,0.593,optionLeft,60,1450,1,29,0,29,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,WildCard_NonEx,-0.268253968,-0.001587302,1,0,0,0.76,optionLeft,55,1505,1,30,0,30,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door2,-0.246031746,0.000793651,1,0,0,0.844,optionLeft,20,1525,1,31,0,31,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door1,0.3,-0.019047619,1,0,0,0.728,optionRight,30,1555,1,32,0,32,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,ctch,resources/DG.BMP,resources/DR.BMP,Door4,-0.342063492,-0.006349206,1,0,0,0.76,optionLeft,80,1635,1,33,0,33,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,WildCard_NonEx,-0.264285714,-0.002380952,1,0,0,0.626,optionLeft,45,1680,1,34,0,34,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,ctch,resources/DP.BMP,resources/DBN.BMP,Door2,0.320634921,-0.015873016,1,0,0,0.794,optionRight,20,1700,1,35,0,35,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,Door4,-0.348412698,-0.005555556,1,0,0,0.676,optionLeft,80,1780,1,36,0,36,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,ctch,resources/DR.BMP,resources/DG.BMP,Door1,-0.292857143,-0.000793651,1,0,0,0.66,optionLeft,30,1810,1,37,0,37,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,ctch,resources/DBN.BMP,resources/DP.BMP,Door2,-0.314285714,0.005555556,1,0,0,0.76,optionLeft,20,1830,1,38,0,38,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,Door4,-0.322222222,-0.000793651,1,0,0,0.644,optionLeft,80,1910,1,39,0,39,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,WildCard_NonEx,0.338095238,-0.034920635,1,0,0,0.51,optionRight,45,1955,1,40,0,40,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,Door3,-0.24047619,-0.017460317,1,0,0,0.577,optionLeft,70,2025,1,41,0,41,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,Door4,0.292857143,-0.026984127,1,0,0,1.027,optionRight,80,2105,1,42,0,42,0,1
,,,,,,,,2023-08-16_08h54.07.607,HF_wild_card,2022.2.4,MacIntel,2.777777778,597a088221db3a00014176c3,64d2fd46c836a06233681665,64dc7f8ade80fc8d131f2163,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door1,-0.365873016,-0.007936508,1,0,0,0.51,optionLeft,30,2135,1,43,0,43,0,1
