Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DG.BMP,resources/DB.BMP,resources/DR.BMP,resources/DBN.BMP,resources/DY.BMP,resources/DP.BMP,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,-0.006481481,-0.419444444,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door2,0.362962963,-0.108333333,1,0,0,4.3811,optionRight,20,20,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,-0.410185185,-0.12962963,1,0,0,2.315,optionLeft,70,90,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,ctch,resources/DR.BMP,resources/DB.BMP,Door2,0.323148148,-0.031481481,1,0,0,1.9673,optionRight,40,130,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,WildCard_NonEx,0.25462963,-0.025925926,1,0,0,1.7644,optionRight,55,185,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door2,0.350925926,-0.118518519,1,0,0,2.08,optionRight,40,225,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,0.277777778,-0.075925926,1,0,0,2.0453,optionRight,70,295,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,644fe22915ee001d29a6b7be,2023-08-16_08h25.29.749,HF_wild_card,2022.2.4,Win32,60.10337781,644fe22915ee001d29a6b7be,64d2fd46c836a06233681665,64dc79ca7304b9d78df02f98,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,WildCard_NonEx,-0.469444444,-0.093518519,1,0,0,3.48,optionLeft,55,350,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
