Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DR.BMP,resources/DY.BMP,resources/DG.BMP,resources/DP.BMP,resources/DB.BMP,resources/DBN.BMP,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,0.004581408,-0.410865345,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,Door2,0.39495227,-0.050422932,1,0,0,5.7671,optionRight,20,20,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door4,0.379337355,-0.081652586,1,0,0,1.9761,optionRight,60,80,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,ctch,resources/DG.BMP,resources/DY.BMP,Door3,-0.379283247,-0.016590776,1,0,0,3.0862,optionLeft,70,150,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door4,-0.351957255,-0.047820431,1,0,0,1.5568,optionLeft,80,230,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,Door1,0.309070719,-0.14281069,1,0,0,2.0121,optionRight,30,260,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,Door2,-0.294702859,-0.007482112,1,0,0,1.5963,optionLeft,40,300,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.23.726,HF_wild_card,2022.2.4,Win32,61.06870229,64834d96c668b041fea4e9cf,64d2fd46c836a06233681665,64dc7d89fcd9bc44da8a3d48,,,,,,,decisionTrl,resources/DB.BMP,resources/DY.BMP,WildCard_Ex,-0.345451092,-0.062134052,1,0,0,1.3728,optionLeft,95,395,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
