Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DY.BMP,resources/DBN.BMP,resources/DB.BMP,resources/DR.BMP,resources/DG.BMP,resources/DP.BMP,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,-0.007499939,-0.424166626,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,-0.472499969,-0.011666656,1,0,0,2.4897,optionLeft,70,70,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,decisionTrl,resources/DBN.BMP,resources/DY.BMP,Door1,0.483333374,-0.013333313,1,0,0,3.4141,optionRight,30,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,decisionTrl,resources/DY.BMP,resources/DBN.BMP,Door2,0.365833252,0.014166687,1,0,0,2.2628,optionRight,40,140,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,decisionTrl,resources/DY.BMP,resources/DBN.BMP,Door2,0.415833252,-0.0375,1,0,0,1.1987,optionRight,20,160,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.411666626,0.0275,1,0,0,1.6643,optionRight,5,165,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,decisionTrl,resources/DBN.BMP,resources/DY.BMP,Door2,-0.392499969,-0.0375,1,0,0,1.4467,optionLeft,20,185,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.08.898,HF_wild_card,2022.2.4,Win32,60.0240096,639b6f709020ae5b16daad25,64d2fd46c836a06233681665,64dc7e3a8d9590ecb369625c,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,0.333333252,-0.010833313,1,0,0,1.4299,optionRight,70,255,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
