Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
1,resources/DB.BMP,resources/DP.BMP,resources/DR.BMP,resources/DY.BMP,resources/DBN.BMP,resources/DG.BMP,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,0.018233507,-0.426970486,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,Door2,0.330190972,-0.094166667,1,0,0,2.9525,optionRight,40,40,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door4,0.33046441,-0.007638889,1,0,0,2.2432,optionRight,80,120,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door2,0.333142361,-0.034396701,1,0,0,1.5665,optionRight,40,160,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.379340278,-0.000425347,1,0,0,1.9789,optionLeft,70,230,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door1,0.380924479,-0.036796875,1,0,0,1.8765,optionRight,30,260,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door1,0.356072049,-0.064040799,1,0,0,1.8316,optionRight,30,290,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,-0.323411458,-0.035290799,1,0,0,2.4468,optionLeft,80,370,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_NonEx,-0.368663194,-0.019270833,1,0,0,1.729,optionLeft,45,415,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door4,-0.359388021,0.014292535,1,0,0,1.7124,optionLeft,80,495,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door1,0.364431424,-0.015416667,1,0,0,1.6974,optionRight,30,525,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_NonEx,0.347387153,0.015698785,1,0,0,1.5931,optionRight,55,580,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door3,0.355195313,-0.025399306,1,0,0,1.5146,optionRight,70,650,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door1,-0.347569444,-0.013602431,1,0,0,2.1298,optionLeft,30,680,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door2,0.39999566,0.014782986,1,0,0,1.7947,optionRight,20,700,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door1,0.333845486,-0.003164063,1,0,0,1.5105,optionRight,30,730,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,Door3,-0.413072917,-0.046931424,1,0,0,1.9792,optionLeft,70,800,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,Door3,0.370234375,-0.018116319,1,0,0,1.8294,optionRight,70,870,1,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door1,0.35766059,-0.008255208,1,0,0,1.5778,optionRight,30,900,1,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door1,-0.382834201,-0.042621528,1,0,0,1.5956,optionLeft,30,930,1,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door1,-0.373893229,-0.028480903,1,0,0,1.5309,optionLeft,30,960,1,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.237,HF_wild_card,2022.2.4,MacIntel,59.99880002,63ee215c40e6f16b0d6ad3f2,64ce5acb97489d65b14ecc7a,64cf4be62e975eb9284fa418,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door2,0.35219184,-0.020872396,1,0,0,1.576,optionRight,40,1000,1,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
