Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DG.BMP,resources/DBN.BMP,resources/DP.BMP,resources/DB.BMP,resources/DR.BMP,resources/DY.BMP,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,-0.001157407,-0.424768519,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,WildCard_Ex,-0.390046296,-0.017361111,1,0,0,2.953,optionLeft,95,95,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_Ex,0.251157407,0.03587963,1,0,0,1.797,optionRight,5,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door3,-0.362268519,-0.006944444,1,0,0,1.488,optionLeft,70,170,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door4,-0.412037037,-0.028935185,1,0,0,2.456,optionLeft,60,230,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_Ex,0.34837963,-0.0625,1,0,0,0.961,optionRight,95,325,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,-0.44212963,0.090277778,1,0,0,2.987,optionLeft,70,395,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h29.54.918,HF_wild_card,2022.2.4,Win32,60.0240096,63f3627e35e0e400ca50c26b,64ce5acb97489d65b14ecc7a,64cf4be23a5ec641e45aa512,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,Door4,0.351851852,0.19212963,1,0,0,2.378,optionRight,60,455,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
