Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DG.BMP,resources/DB.BMP,resources/DP.BMP,resources/DR.BMP,resources/DBN.BMP,resources/DY.BMP,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,-0.014756944,-0.416666667,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,Door3,0.510416667,0.09375,1,0,0,3.7025,optionRight,70,70,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,-0.306423611,0.014756944,1,0,0,2.1897,optionLeft,70,140,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door4,0.411458333,-0.091145833,1,0,0,3.06,optionRight,60,200,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,Door3,-0.274305556,0.021701389,1,0,0,5.2311,optionLeft,70,270,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,ctch,resources/DG.BMP,resources/DR.BMP,Door1,-0.511284722,-0.036458333,1,0,0,2.4129,optionLeft,30,300,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,ctch,resources/DB.BMP,resources/DP.BMP,Door2,-0.3515625,0.03125,1,0,0,1.6158,optionLeft,20,320,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h21.10.077,HF_wild_card,2022.2.4,Win32,30.00480077,5fd763c986c8250530939ce2,64d2fd46c836a06233681665,64dc78dc8a4a258588e6c12b,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,0.454861111,-0.019097222,1,0,0,1.1634,optionRight,70,390,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
