Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,0.35375,-0.10875,1,0,0,1.374,optionRight,30,1190,1,22,0,22,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,-0.37875,-0.0425,1,0,0,1.357,optionLeft,70,1260,1,23,0,23,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,ctch,resources/DBN.BMP,resources/DP.BMP,Door3,0.4175,-0.145,1,0,0,1.135,optionRight,70,1330,1,24,0,24,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door3,-0.43125,-0.085,1,0,0,1.146,optionLeft,70,1400,1,25,0,25,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,WildCard_NonEx,-0.31875,-0.0725,1,0,0,2.209,optionLeft,45,1445,1,26,0,26,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,0.36625,-0.075,1,0,0,1.113,optionRight,70,1515,1,27,0,27,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door2,-0.365,-0.01125,1,0,0,1.952,optionLeft,40,1555,1,28,0,28,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,WildCard_NonEx,0.345,-0.06375,1,0,0,4.851,optionRight,45,1600,1,29,0,29,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DY.BMP,resources/DBN.BMP,WildCard_NonEx,-0.34875,-0.01375,1,0,0,0.996,optionLeft,45,1645,1,30,0,30,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,0.28875,0.0125,1,0,0,1.927,optionRight,30,1675,1,31,0,31,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,0.31,-0.01,1,0,0,1.296,optionRight,70,1745,1,32,0,32,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door4,0.35375,0.0125,1,0,0,3.309,optionRight,60,1805,1,33,0,33,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,0.36375,-0.0325,1,0,0,1.081,optionRight,30,1835,1,34,0,34,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door1,-0.3875,-0.0075,1,0,0,1.534,optionLeft,30,1865,1,35,0,35,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door2,0.37125,0.04,1,0,0,1.638,optionRight,20,1885,1,36,0,36,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door3,0.3575,-0.09875,1,0,0,2.596,optionRight,70,1955,1,37,0,37,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door4,0.3675,-0.045,1,0,0,0.745,optionRight,60,2015,1,38,0,38,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door1,-0.325,0.04125,1,0,0,1.363,optionLeft,30,2045,1,39,0,39,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DBN.BMP,resources/DY.BMP,WildCard_NonEx,0.31,-0.0475,1,0,0,1.213,optionRight,45,2090,1,40,0,40,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,ctch,resources/DP.BMP,resources/DBN.BMP,Door3,-0.39375,-0.0875,1,0,0,1.617,optionLeft,70,2160,1,41,0,41,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door3,-0.4025,-0.08375,1,0,0,4.711,optionLeft,70,2230,1,42,0,42,0,1
,,,,,,,,2023-08-16_08h49.35,HF_wild_card,2022.2.4,MacIntel,76.92307692,5e57d38b533eec1818078f0b,64d2fd46c836a06233681665,64dc7f7eb1391b64cee1fcb4,,,,,,,ctch,resources/DB.BMP,resources/DR.BMP,Door4,0.27,-0.00375,1,0,0,1.722,optionRight,80,2310,1,43,0,43,0,1
