Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DY.BMP,resources/DB.BMP,resources/DR.BMP,resources/DG.BMP,resources/DBN.BMP,resources/DP.BMP,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,0.025925926,-0.425925926,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,0.397222222,0.005555556,1,0,0,2.3349,optionRight,80,80,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door2,0.276851852,-0.008333333,1,0,0,1.3474,optionRight,20,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.306481481,0.011111111,1,0,0,0.8778,optionLeft,30,130,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.287962963,0.012962963,1,0,0,0.8641,optionLeft,45,175,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,-0.293518519,0.016666667,1,0,0,1.3304,optionLeft,70,245,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,ctch,resources/DY.BMP,resources/DG.BMP,Door4,0.234259259,-0.012962963,1,0,0,0.9623,optionRight,60,305,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h43.42.603,HF_wild_card,2022.2.4,Win32,59.43889681,64087b8444f656e9e2b74446,64d2fd46c836a06233681665,64dc7dd51e71c1d50c779db3,,,,,,,ctch,resources/DR.BMP,resources/DB.BMP,Door2,0.306481481,-0.037962963,1,0,0,1.0463,optionRight,20,325,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
