Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DP.BMP,resources/DY.BMP,resources/DR.BMP,resources/DB.BMP,resources/DG.BMP,resources/DBN.BMP,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,0.02,-0.41125,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door2,0.3575,-0.075,1,0,0,7.908,optionRight,20,20,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,WildCard_Ex,0.3825,-0.07125,1,0,0,3.602,optionRight,95,115,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,ctch,resources/DY.BMP,resources/DR.BMP,Door2,-0.37375,-0.03375,1,0,0,5.753,optionLeft,20,135,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door4,-0.38125,-0.0375,1,0,0,4.875,optionLeft,60,195,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door4,0.38875,-0.0225,1,0,0,4.119,optionRight,80,275,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door2,-0.2975,-0.01125,1,0,0,2.459,optionLeft,40,315,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h42.01.988,HF_wild_card,2022.2.4,Win32,20.0020002,5ce740c8636a5b0018f55968,64d2fd46c836a06233681665,64dc7da45c5711870ec86cfd,,,,,,,ctch,resources/DP.BMP,resources/DB.BMP,Door4,0.38375,-0.0225,1,0,0,3.124,optionRight,60,375,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
