Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door4,-0.285483129,0.036638945,1,0,0,0.6408,optionLeft,60,2760,2,8,0,8,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door4,-0.296578824,0.019995384,1,0,0,0.6208,optionLeft,60,2820,2,9,0,9,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door3,0.202727679,-0.029010662,1,0,0,0.9984,optionRight,70,2890,2,10,0,10,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door1,-0.203190017,-0.037332405,1,0,0,7.4203,optionLeft,30,2920,2,11,0,11,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door3,-0.243874244,-0.063222422,1,0,0,0.6582,optionLeft,70,2990,2,12,0,12,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door2,-0.235552464,-0.013291739,1,0,0,0.7689,optionLeft,40,3030,2,13,0,13,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DR.BMP,resources/DBN.BMP,WildCard_Ex,-0.259593149,-0.024387471,1,0,0,0.9502,optionLeft,95,3125,2,14,0,14,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door3,-0.2984281,-0.085413812,1,0,0,1.2358,optionLeft,70,3195,2,15,0,15,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door2,-0.290106338,-0.070619528,1,0,0,1.125,optionLeft,20,3215,2,16,0,16,0,1,,,,,
,,,,,,,,2023-08-16_08h23.15.496,HF_wild_card,2022.2.4,Linux armv81,60.22645146,63bc864456067deb81092630,64d2fd46c836a06233681665,64dc7953be257441112eb128,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,WildCard_Ex,-0.305825243,-0.038257043,1,0,0,0.5768,optionLeft,5,3220,2,17,0,17,0,1,,,,,
