Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
1,resources/DP.BMP,resources/DBN.BMP,resources/DR.BMP,resources/DG.BMP,resources/DY.BMP,resources/DB.BMP,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,0.005555541,-0.415740755,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,ctch,resources/DBN.BMP,resources/DR.BMP,Door3,0.402777778,-0.160185213,1,0,0,4.646,optionRight,70,70,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,Door1,0.294444473,-0.056481503,1,0,0,2.3857,optionRight,30,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door2,-0.351851852,0.033333319,1,0,0,1.4523,optionLeft,20,120,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,0.404629601,-0.003703718,1,0,0,2.0028,optionRight,60,180,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,ctch,resources/DG.BMP,resources/DP.BMP,Door4,-0.333333333,-0.018518519,1,0,0,1.8941,optionLeft,60,240,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door4,0.347222222,-0.00462963,1,0,0,1.5339,optionRight,60,300,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door1,-0.359259252,-0.065740762,1,0,0,2.5602,optionLeft,30,330,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door4,-0.400925919,-0.026851866,1,0,0,1.9157,optionLeft,60,390,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door2,0.42777775,-0.003703718,1,0,0,1.3441,optionRight,20,410,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,WildCard_NonEx,0.350926011,0.0074074,1,0,0,1.8089,optionRight,55,465,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,Door1,-0.248148106,-0.026851866,1,0,0,4.9481,optionLeft,30,495,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,0.365740741,-0.033333355,1,0,0,1.4149,optionRight,80,575,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door1,-0.39907406,0.0074074,1,0,0,1.3493,optionLeft,30,605,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door4,0.357407464,0.009259259,1,0,0,1.2908,optionRight,60,665,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,WildCard_NonEx,-0.3824074,-0.013888889,1,0,0,1.3591,optionLeft,55,720,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.372222229,-0.033333355,1,0,0,1.6084,optionLeft,70,790,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,Door1,0.411111196,-0.021296289,1,0,0,1.3414,optionRight,30,820,1,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.28.907,HF_wild_card,2022.2.4,Win32,60.15399423,5fc63e053cf83c06341ac94a,64d2fd46c836a06233681665,64dc7d1e5664ea86cae1fcca,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,WildCard_NonEx,0.3648149,-0.005555577,1,0,0,1.07,optionRight,45,865,1,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
