Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
1,resources/DY.BMP,resources/DG.BMP,resources/DBN.BMP,resources/DR.BMP,resources/DP.BMP,resources/DB.BMP,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,-0.018229167,-0.423177083,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door4,-0.38671875,-0.061197917,1,0,0,14.2418,optionLeft,80,80,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door1,0.412760417,-0.026041667,1,0,0,2.7943,optionRight,30,110,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door4,0.294270833,-0.009114583,1,0,0,2.2831,optionRight,80,190,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.377604167,0.02734375,1,0,0,4.6542,optionLeft,30,220,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,decisionTrl,resources/DR.BMP,resources/DBN.BMP,Door4,-0.356770833,-0.02734375,1,0,0,2.7883,optionLeft,80,300,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door1,0.388020833,0.014322917,1,0,0,1.8641,optionRight,30,330,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.08.275,HF_wild_card,2022.2.4,Win32,2.994720308,5a0a057c80acd80001047392,64d2fd46c836a06233681665,64dc7f131bff2ecef98bcdc5,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door2,-0.28515625,-0.024739583,1,0,0,2.3557,optionLeft,20,350,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
