Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DBN.BMP,resources/DG.BMP,resources/DR.BMP,resources/DY.BMP,resources/DB.BMP,resources/DP.BMP,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,0.008077544,-0.409531502,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,WildCard_NonEx,0.387722132,-0.046042003,1,0,0,6.2878,optionRight,55,55,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.423263328,-0.004038772,1,0,0,12.3643,optionLeft,70,125,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door2,0.408723748,0.015347334,1,0,0,10.693,optionRight,20,145,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,ctch,resources/DBN.BMP,resources/DY.BMP,Door1,-0.397415186,0.112277868,1,0,0,6.7147,optionLeft,30,175,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,Door3,0.386106624,0.042810985,1,0,0,5.1121,optionRight,70,245,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DY.BMP,resources/DR.BMP,Door4,-0.386106624,0.015347334,1,0,0,9.9488,optionLeft,60,305,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,Door2,0.426494346,0.02180937,1,0,0,3.4173,optionRight,20,325,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,Door3,-0.392568659,0.010500808,1,0,0,14.6481,optionLeft,70,395,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DBN.BMP,resources/DG.BMP,Door2,0.400646204,0.033117932,1,0,0,21.82,optionRight,40,435,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,WildCard_NonEx,0.400646204,0.02180937,1,0,0,12.0454,optionRight,45,480,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,WildCard_NonEx,0.408723748,0.004038772,1,0,0,7.5155,optionRight,55,535,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,WildCard_NonEx,-0.402261712,0.000807754,1,0,0,8.6299,optionLeft,55,590,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.402261712,-0.010500808,1,0,0,2.5563,optionLeft,55,645,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DR.BMP,resources/DY.BMP,Door3,-0.408723748,0.012116317,1,0,0,14.039,optionLeft,70,715,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door1,-0.40549273,0.09450727,1,0,0,5.0685,optionLeft,30,745,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door4,-0.392568659,0.028271405,1,0,0,13.7995,optionLeft,80,825,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.39095315,0.012116317,1,0,0,2.2913,optionLeft,45,870,1,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h39.10.593,HF_wild_card,2022.2.4,Win32,4.000288021,64874ebb817e22a5cb2f325f,64d2fd46c836a06233681665,64dc7cd28eba779b58e2ece4,,,,,,,decisionTrl,resources/DG.BMP,resources/DBN.BMP,Door2,-0.386106624,0.005654281,1,0,0,23.6051,optionLeft,40,910,1,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
