Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.406534233,-0.008444755,1,0,0,0.663,optionLeft,30,1210,1,21,0,21,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,decisionTrl,resources/DB.BMP,resources/DY.BMP,Door2,-0.333541694,-0.022153392,1,0,0,0.8633,optionLeft,20,1230,1,22,0,22,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,decisionTrl,resources/DY.BMP,resources/DB.BMP,Door1,-0.339270417,-0.025397414,1,0,0,0.6615,optionLeft,30,1260,1,23,0,23,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door2,0.282664632,-0.081093883,1,0,0,0.6453,optionRight,20,1280,1,24,0,24,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,Door3,-0.51362461,-0.030164945,1,0,0,1.1764,optionLeft,70,1350,1,25,0,25,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door2,-0.452164193,-0.006854511,1,0,0,0.6423,optionLeft,40,1390,1,26,0,26,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,ctch,resources/DB.BMP,resources/DP.BMP,Door2,-0.413340838,-0.047403886,1,0,0,0.7168,optionLeft,20,1410,1,27,0,27,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,ctch,resources/DY.BMP,resources/DBN.BMP,Door1,-0.364254738,-0.004023837,1,0,0,0.6117,optionLeft,30,1440,1,28,0,28,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,ctch,resources/DBN.BMP,resources/DY.BMP,Door4,-0.306252703,-0.040040087,1,0,0,0.6115,optionLeft,60,1500,1,29,0,29,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,ctch,resources/DBN.BMP,resources/DY.BMP,Door4,-0.278355025,-0.020868516,1,0,0,0.5901,optionLeft,60,1560,1,30,0,30,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,decisionTrl,resources/DY.BMP,resources/DB.BMP,Door1,-0.372973287,-0.001441019,1,0,0,0.552,optionLeft,30,1590,1,31,0,31,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,ctch,resources/DP.BMP,resources/DB.BMP,Door3,-0.316641552,-0.012005929,1,0,0,0.6606,optionLeft,70,1660,1,32,0,32,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door4,0.320725976,0.053587074,1,0,0,20.9652,optionRight,60,1720,1,33,0,33,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,Door3,0.321730335,-0.067603897,1,0,0,1.1424,optionRight,70,1790,1,34,0,34,0,1
,,,,,,,5e0fd52b7bf5726e3699d2df,2023-08-16_08h52.50.319,HF_wild_card,2022.2.4,MacIntel,60.0024001,5e0fd52b7bf5726e3699d2df,64d2fd46c836a06233681665,64dc7f10c6d45be33112707f,,,,,,,ctch,resources/DY.BMP,resources/DBN.BMP,Door4,0.401193112,0.040489941,1,0,0,2.4837,optionRight,60,1850,1,35,0,35,0,1
