Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name
0,resources/DP.BMP,resources/DBN.BMP,resources/DB.BMP,resources/DR.BMP,resources/DY.BMP,resources/DG.BMP,,2023-08-16_09h05.38.692,HF_wild_card,2022.2.4,Linux armv81,30.07609251,60b3950b9a1de417d37bb8d2,64d2fd46c836a06233681665,64dc7f0b58668814d4a08dc5,,,,,,
,,,,,,,,2023-08-16_09h05.38.692,HF_wild_card,2022.2.4,Linux armv81,30.07609251,60b3950b9a1de417d37bb8d2,64d2fd46c836a06233681665,64dc7f0b58668814d4a08dc5,-0.016845703,-0.419712151,1,0,0,agree
,,,,,,,,2023-08-16_09h05.38.692,HF_wild_card,2022.2.4,Linux armv81,30.07609251,60b3950b9a1de417d37bb8d2,64d2fd46c836a06233681665,64dc7f0b58668814d4a08dc5,,,,,,
