Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DG.BMP,resources/DB.BMP,resources/DP.BMP,resources/DR.BMP,resources/DY.BMP,resources/DBN.BMP,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,-0.003703718,-0.416666667,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,WildCard_NonEx,0.374074159,-0.041666667,1,0,0,5.9533,optionRight,45,45,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,ctch,resources/DB.BMP,resources/DP.BMP,Door2,-0.381481489,-0.055555556,1,0,0,4.1446,optionLeft,20,65,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,0.345370399,-0.042592614,1,0,0,5.2542,optionRight,70,135,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,ctch,resources/DG.BMP,resources/DR.BMP,Door4,0.325925898,-0.048148155,1,0,0,3.3364,optionRight,80,215,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door2,-0.419444437,-0.019444466,1,0,0,2.3067,optionLeft,20,235,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door2,-0.359259252,-0.030555548,1,0,0,3.0607,optionLeft,40,275,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,ctch,resources/DB.BMP,resources/DP.BMP,Door2,-0.354629623,-0.055555556,1,0,0,2.7275,optionLeft,20,295,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,Door1,-0.413888896,0.037037037,1,0,0,2.4291,optionLeft,30,325,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-06_08h07.04.743,HF_wild_card,2022.2.4,Win32,60.06006006,5ccfc9a51aa04800169be694,64ce5acb97489d65b14ecc7a,64cf466aeaf0773358abe779,,,,,,,decisionTrl,resources/DG.BMP,resources/DBN.BMP,WildCard_NonEx,0.424074102,0.034259266,1,0,0,2.7778,optionRight,45,370,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
