Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DG.BMP,resources/DP.BMP,resources/DB.BMP,resources/DY.BMP,resources/DR.BMP,resources/DBN.BMP,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,0.003803372,-0.420562337,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,WildCard_Ex,-0.273936734,-0.135761583,1,0,0,0.8864,optionLeft,5,5,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,decisionTrl,resources/DY.BMP,resources/DB.BMP,Door3,0.272780355,-0.112994995,1,0,0,1.16,optionRight,70,75,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,WildCard_Ex,0.319895426,-0.067636787,1,0,0,0.6914,optionRight,5,80,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,ctch,resources/DB.BMP,resources/DP.BMP,Door3,-0.30132019,-0.009823574,1,0,0,0.6314,optionLeft,70,150,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,decisionTrl,resources/DB.BMP,resources/DY.BMP,Door3,-0.29886773,-0.006275669,1,0,0,0.8611,optionLeft,70,220,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door1,0.343558214,0.002808601,1,0,0,0.9455,optionRight,30,250,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h48.22.413,HF_wild_card,2022.2.4,MacIntel,59.99880002,5ca9106716aa84001725d880,64d2fd46c836a06233681665,64dc7f3ce8f6a3b22cc49387,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,-0.313457574,0.002384983,1,0,0,0.8622,optionLeft,70,320,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
