Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DR.BMP,resources/DP.BMP,resources/DG.BMP,resources/DB.BMP,resources/DY.BMP,resources/DBN.BMP,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,0.012963019,-0.419444444,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,ctch,resources/DP.BMP,resources/DG.BMP,Door3,0.388888889,-0.144444444,1,0,0,3.9168,optionRight,70,70,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door1,-0.324074074,-0.044444444,1,0,0,2.7603,optionLeft,30,100,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door4,-0.264814815,-0.012037037,1,0,0,2.2932,optionLeft,80,180,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door4,0.3,-0.023148148,1,0,0,2.6604,optionRight,80,260,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,ctch,resources/DR.BMP,resources/DB.BMP,Door4,0.436111111,-0.037037037,1,0,0,1.595,optionRight,80,340,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door3,0.483333333,-0.006481481,1,0,0,1.4613,optionRight,70,410,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h47.15.795,HF_wild_card,2022.2.4,Win32,60.03121623,5c73a9d92dfbdb0001b95375,64d2fd46c836a06233681665,64dc7ee762f341461303348d,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door1,0.50462963,-0.031481481,1,0,0,1.7777,optionRight,30,440,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
