Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DBN.BMP,resources/DB.BMP,resources/DG.BMP,resources/DY.BMP,resources/DP.BMP,resources/DR.BMP,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,-0.007407407,-0.421296296,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door1,-0.380555556,-0.123148148,1,0,0,5.1908,optionLeft,30,30,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door4,-0.319444444,-0.118518519,1,0,0,7.9004,optionLeft,80,110,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door2,-0.346296296,-0.061111111,1,0,0,3.1566,optionLeft,20,130,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door3,0.378703704,0,1,0,0,2.0107,optionRight,70,200,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door2,-0.350925926,-0.051851852,1,0,0,3.058,optionLeft,40,240,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door3,-0.327777778,-0.118518519,1,0,0,1.8473,optionLeft,70,310,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-24_08h16.08.247,HF_wild_card,2022.2.4,Win32,60.04563468,607f441b91a96d298ca2d347,64e63663dbcaf322d2eec8da,64e7039a2e3784d32f5a4bb8,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,-0.256481481,-0.049074074,1,0,0,3.3759,optionLeft,30,340,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
