Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
0,resources/DBN.BMP,resources/DY.BMP,resources/DR.BMP,resources/DP.BMP,resources/DG.BMP,resources/DB.BMP,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,-0.011111111,-0.421296296,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,ctch,resources/DY.BMP,resources/DR.BMP,Door3,0.355555556,-0.048148148,1,0,0,1.9279,optionRight,70,70,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door4,0.340740741,-0.037037037,1,0,0,1.0116,optionRight,80,150,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,WildCard_Ex,-0.302777778,0.00462963,1,0,0,0.8312,optionLeft,5,155,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,decisionTrl,resources/DBN.BMP,resources/DY.BMP,Door1,-0.423148148,-0.022222222,1,0,0,1.1086,optionLeft,30,185,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door1,0.386111111,-0.014814815,1,0,0,0.5817,optionRight,30,215,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door2,-0.360185185,0.00462963,1,0,0,0.5589,optionLeft,40,255,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h38.50.247,HF_wild_card,2022.2.4,Win32,60.11060351,6146f8473af59b2f858aa2f2,64d2fd46c836a06233681665,64dc7cf31a8da31a47b5d4a8,,,,,,,decisionTrl,resources/DBN.BMP,resources/DG.BMP,WildCard_Ex,0.368518519,-0.033333333,1,0,0,0.6321,optionRight,5,260,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
