Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
1,resources/DBN.BMP,resources/DB.BMP,resources/DG.BMP,resources/DR.BMP,resources/DY.BMP,resources/DP.BMP,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,0.006962129,-0.423785206,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DB.BMP,resources/DG.BMP,Door2,-0.26698655,-0.177083437,1,0,0,3.3258,optionLeft,40,40,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,WildCard_NonEx,0.361191126,0.027058207,1,0,0,1.5799,optionRight,55,95,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DBN.BMP,resources/DP.BMP,Door1,-0.219503026,-0.013858129,1,0,0,1.1548,optionLeft,30,125,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DBN.BMP,resources/DR.BMP,Door1,-0.473652678,-0.041785912,1,0,0,1.2239,optionLeft,30,155,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door2,-0.306696062,-0.050807064,1,0,0,2.5359,optionLeft,40,195,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door3,0.249070555,-0.026397783,1,0,0,2.3211,optionRight,70,265,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DBN.BMP,resources/DR.BMP,Door1,-0.40748085,-0.0030413,1,0,0,0.9567,optionLeft,30,295,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door4,0.394639869,0.000198267,1,0,0,1.1936,optionRight,60,355,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,-0.303091061,-0.039039252,1,0,0,0.8624,optionLeft,30,385,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,WildCard_NonEx,0.280399162,-0.023686733,1,0,0,1.1536,optionRight,45,430,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door4,-0.300574702,-0.040812382,1,0,0,0.7753,optionLeft,80,510,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door2,0.411923859,-0.029811592,1,0,0,0.9911,optionRight,20,530,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door4,0.374907475,0.022519562,1,0,0,1.2199,optionRight,60,590,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,WildCard_NonEx,0.377402919,-0.023267923,1,0,0,1.4738,optionRight,55,645,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door1,0.304760042,0.047167191,1,0,0,2.018,optionRight,30,675,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,WildCard_NonEx,-0.250927657,-0.006434116,1,0,0,1.6796,optionLeft,55,730,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,Door3,-0.325483811,-0.006465139,1,0,0,1.2201,optionRight,70,800,1,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DP.BMP,resources/DB.BMP,WildCard_NonEx,-0.244747633,-0.025391519,1,0,0,1.7077,optionLeft,45,845,1,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,WildCard_NonEx,0.377351914,0.009534158,1,0,0,0.6878,optionRight,55,900,1,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DR.BMP,resources/DBN.BMP,Door1,0.351350704,-0.046012927,1,0,0,1.9103,optionRight,30,930,1,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door4,0.30445059,-0.010180897,1,0,0,1.9406,optionRight,60,990,1,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,WildCard_NonEx,0.308150954,-0.008697432,1,0,0,0.8551,optionRight,45,1035,1,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door1,0.341524977,0.061039394,1,0,0,0.8121,optionRight,30,1065,1,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DG.BMP,resources/DB.BMP,Door2,0.343784911,-0.014837491,1,0,0,1.472,optionRight,40,1105,1,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,Door1,0.240596076,0.081725647,1,0,0,0.994,optionRight,30,1135,1,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door1,0.403865119,0.142977964,1,0,0,0.8834,optionRight,30,1165,1,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DG.BMP,resources/DB.BMP,Door2,0.456130262,0.002920629,1,0,0,1.3855,optionRight,20,1185,1,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,Door3,-0.224723592,-0.001781138,1,0,0,0.7964,optionLeft,70,1255,1,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door2,0.312730612,-0.022284558,1,0,0,2.4706,optionRight,20,1275,1,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DB.BMP,resources/DBN.BMP,Door1,0.328423334,0.044626418,1,0,0,0.9266,optionRight,30,1305,1,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,-0.312364362,-0.01487038,1,0,0,1.0039,optionLeft,80,1385,1,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/Empty.png,resources/DBN.BMP,Door1,0.420109879,0.011875886,1,0,0,0.7761,optionRight,30,1415,1,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DR.BMP,resources/DBN.BMP,Door1,0.303928565,0.05684243,1,0,0,0.7935,optionRight,30,1445,1,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door4,0.277353624,-0.026819236,1,0,0,0.7407,optionRight,80,1525,1,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.371088696,0.076907057,1,0,0,0.8141,optionLeft,55,1580,1,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door1,-0.241922561,0.005130296,1,0,0,0.669,optionLeft,30,1610,1,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door4,0.304188956,-0.009591305,1,0,0,0.8532,optionRight,80,1690,1,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,-0.375668354,-0.048607699,1,0,0,0.7304,optionLeft,60,1750,1,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DP.BMP,resources/DR.BMP,Door4,0.361319883,-0.023640043,1,0,0,0.6946,optionRight,80,1830,1,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DB.BMP,resources/DG.BMP,Door2,-0.367919805,-0.055105144,1,0,0,1.3194,optionLeft,40,1870,1,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,-0.365306218,-0.058868253,1,0,0,1.0631,optionLeft,60,1930,1,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.435778964,0.105115174,1,0,0,0.8649,optionLeft,45,1975,1,41,0,41,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,-0.365145699,0.039425717,1,0,0,0.8506,optionLeft,30,2005,1,42,0,42,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,Door1,-0.2422193,0.022214892,1,0,0,0.9207,optionLeft,30,2035,1,43,0,43,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DBN.BMP,resources/DR.BMP,Door1,-0.451958995,0.062969737,1,0,0,2.2414,optionLeft,30,2065,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door4,-0.418406104,0.044170909,1,0,0,0.9133,optionLeft,60,2125,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,ctch,resources/DR.BMP,resources/DBN.BMP,Door1,0.241941882,-0.002663543,1,0,0,0.9142,optionRight,30,2155,2,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62cbe9cf46e97288fedcc91a,2023-08-16_08h42.02.090,HF_wild_card,2022.2.4,Linux x86_64,59.99520038,62cbe9cf46e97288fedcc91a,64d2fd46c836a06233681665,64dc7d797a6b0686ea53d2b0,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,WildCard_NonEx,-0.21241354,0.01180381,1,0,0,0.8403,optionLeft,55,2210,2,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
