Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DY.BMP,resources/DBN.BMP,resources/DR.BMP,resources/DP.BMP,resources/DG.BMP,resources/DB.BMP,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,-0.003989362,-0.412234043,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,decisionTrl,resources/DBN.BMP,resources/DY.BMP,Door1,0.463430851,-0.046542553,1,0,0,1.9573,optionRight,30,30,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,Door1,0.341755319,0.123670213,1,0,0,0.927,optionRight,30,60,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,ctch,resources/DY.BMP,resources/DP.BMP,Door1,-0.223404255,0.069148936,1,0,0,0.6468,optionLeft,30,90,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,decisionTrl,resources/DBN.BMP,resources/DB.BMP,WildCard_NonEx,0.325797872,0.137632979,1,0,0,0.5604,optionRight,45,135,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,decisionTrl,resources/DR.BMP,resources/DP.BMP,Door3,-0.214760638,0.00731383,1,0,0,1.0132,optionLeft,70,205,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,ctch,resources/DBN.BMP,resources/DR.BMP,Door3,0.263962766,0.081117021,1,0,0,0.4945,optionRight,70,275,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,611a8d23c1d17506a23df589,2023-08-06_08h23.52.984,HF_wild_card,2022.2.4,Win32,60.09254252,611a8d23c1d17506a23df589,64ce5acb97489d65b14ecc7a,64cf4a1a1ef27e1f87418d4b,,,,,,,sngl,resources/DBN.BMP,resources/Empty.png,Door2,-0.1875,0.030585106,1,0,0,0.6886,optionLeft,40,315,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
