Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
1,resources/DP.BMP,resources/DB.BMP,resources/DG.BMP,resources/DY.BMP,resources/DR.BMP,resources/DBN.BMP,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,0.009259259,-0.424074074,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,decisionTrl,resources/DB.BMP,resources/DP.BMP,Door1,0.432407407,-0.162962963,1,0,0,3.6586,optionRight,30,30,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,decisionTrl,resources/DP.BMP,resources/DBN.BMP,WildCard_NonEx,0.285185185,-0.025925926,1,0,0,3.0597,optionRight,55,85,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,decisionTrl,resources/DY.BMP,resources/DBN.BMP,WildCard_NonEx,0.440740741,-0.022222222,1,0,0,2.8847,optionRight,45,130,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door4,-0.311111111,-0.025925926,1,0,0,2.4803,optionLeft,80,210,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door4,-0.32037037,-0.000925926,1,0,0,1.1834,optionLeft,60,270,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,Door4,-0.292592593,-0.014814815,1,0,0,2.4451,optionLeft,60,330,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h54.41.697,HF_wild_card,2022.2.4,Win32,60.97189196,643918b7df602a9f3f3f66d7,64d2fd46c836a06233681665,64dc7f575c202e4d552da82d,,,,,,,ctch,resources/DB.BMP,resources/DG.BMP,Door3,0.323148148,-0.003703704,1,0,0,1.2792,optionRight,70,400,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
