Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),NonExtreme Wild Card 1,NonExtreme Wild Card 2,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion,First Outcome Reported,Shown Door (First Outcome),Displayed Image (First Outcome),outcomes.thisRepN,outcomes.thisTrialN,outcomes.thisN,outcomes.thisIndex,outcomes.ran,judgments.thisRepN,judgments.thisTrialN,judgments.thisN,judgments.thisIndex,judgments.ran,freqMouse.x,freqMouse.y,freqMouse.leftButton,freqMouse.midButton,freqMouse.rightButton,freqMouse.clicked_name,FQJ for first outcome,FQJ for second outcome,Shown Door,Displayed Image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,judgBlock.thisRepN,judgBlock.thisTrialN,judgBlock.thisN,judgBlock.thisIndex,judgBlock.ran
2,resources/DP.BMP,resources/DG.BMP,resources/DBN.BMP,resources/DR.BMP,resources/DY.BMP,resources/DB.BMP,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,-6.84261E-05,-0.419486443,1,0,0,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,WildCard_NonEx,0.387527148,-0.03480192,1,0,0,4.2434,optionRight,55,55,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,Door1,0.345325549,0.04208835,1,0,0,2.9804,optionRight,30,85,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,decisionTrl,resources/DR.BMP,resources/DBN.BMP,Door4,-0.406862934,-0.088308692,1,0,0,2.5409,optionLeft,60,145,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,decisionTrl,resources/DBN.BMP,resources/DR.BMP,Door3,-0.410910686,-0.03638351,1,0,0,1.7595,optionLeft,70,215,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,WildCard_NonEx,-0.38377734,-0.011074583,1,0,0,1.7418,optionLeft,55,270,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door4,0.297381401,-0.055029949,1,0,0,3.0914,optionRight,80,350,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2023-08-16_08h44.16.702,HF_wild_card,2022.2.4,Linux x86_64,60.0276127,5b2a2d855b5c0900018b0bf5,64d2fd46c836a06233681665,64dc7e2e77a80cefdd86de8e,,,,,,,ctch,resources/DG.BMP,resources/DBN.BMP,Door3,0.342738152,0.002147754,1,0,0,1.5597,optionRight,70,420,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
